epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
106,50245.3,1.01975,1.79935,0.26016,0.96749,1.49059,0.9761,0.96883,0.98993,0.75215,0.9761,0.96883,0.98993,0.58663,0.91483,1.26422,0.06584,0.43366,1.45522,0.000466163,0.000466163,0.000466163
107,50701.2,0.96975,1.77712,0.26842,0.91223,1.46609,0.9289,0.97211,0.99055,0.76268,0.9289,0.97211,0.99055,0.59081,0.89747,1.24841,0.04189,0.47769,1.44136,0.000458416,0.000458416,0.000458416
108,51159,1.00176,1.76844,0.27256,0.90596,1.47985,0.97533,0.97263,0.98817,0.76405,0.97231,0.9696,0.98427,0.59775,0.91755,1.22953,0.05216,0.41833,1.46008,0.000450682,0.000450682,0.000450682
109,51616.1,1.01547,1.74407,0.27329,0.91056,1.49066,0.9668,0.99274,0.98893,0.74901,0.9668,0.99274,0.98893,0.60464,0.91308,1.21184,0.04119,0.41817,1.44539,0.00044296,0.00044296,0.00044296
110,52073.7,0.98934,1.70911,0.26582,0.89451,1.49125,0.95832,0.99247,0.98624,0.7445,0.95832,0.99247,0.98624,0.61072,0.95667,1.16273,0.03722,0.43374,1.47819,0.000435254,0.000435254,0.000435254
111,52531.8,1.00816,1.74695,0.26494,0.92173,1.47954,0.97617,0.97828,0.99106,0.75308,0.97617,0.97828,0.99106,0.61086,0.9017,1.22717,0.03981,0.42145,1.43299,0.000427565,0.000427565,0.000427565
112,52989.3,0.99304,1.7642,0.2713,0.92392,1.48543,0.9795,0.99119,0.99153,0.77025,0.97648,0.98816,0.98735,0.60537,0.87019,1.23022,0.03992,0.40857,1.41537,0.000419895,0.000419895,0.000419895
113,53445.1,0.95065,1.69116,0.26339,0.88422,1.4563,0.97427,0.9935,0.99082,0.77705,0.97126,0.99047,0.98663,0.62084,0.84797,1.21696,0.045,0.40089,1.3893,0.000412246,0.000412246,0.000412246
114,53901.1,0.98467,1.75376,0.26685,0.89247,1.47947,0.96436,0.98118,0.98896,0.76722,0.96436,0.98118,0.98896,0.60063,0.86047,1.20403,0.04787,0.42566,1.41326,0.00040462,0.00040462,0.00040462
115,54358.2,0.97451,1.68739,0.26166,0.89538,1.46846,0.93998,0.97761,0.98111,0.76956,0.93998,0.97761,0.98111,0.59739,0.83237,1.17683,0.03905,0.42919,1.38245,0.000397019,0.000397019,0.000397019
116,54814.5,0.97311,1.69395,0.25823,0.90954,1.46538,0.96589,0.95512,0.97872,0.77186,0.96589,0.95512,0.97872,0.61195,0.85776,1.16334,0.04001,0.44857,1.38832,0.000389445,0.000389445,0.000389445
117,55271.9,0.96639,1.733,0.27817,0.90298,1.47179,0.94999,0.98022,0.97923,0.76643,0.94999,0.98022,0.97923,0.61897,0.87681,1.1726,0.04809,0.43137,1.39685,0.000381899,0.000381899,0.000381899
118,55728.5,0.97046,1.64952,0.26277,0.87077,1.4586,0.97811,0.96597,0.99245,0.77561,0.97811,0.96597,0.99245,0.60368,0.8467,1.16994,0.04373,0.38757,1.38062,0.000374383,0.000374383,0.000374383
119,56184.9,0.95501,1.6726,0.26537,0.8587,1.44752,0.97223,0.98661,0.99125,0.75027,0.96887,0.98313,0.98757,0.61415,0.90821,1.17737,0.03366,0.40853,1.43596,0.000366899,0.000366899,0.000366899
120,56640.2,0.94252,1.69341,0.2688,0.85402,1.4464,0.98248,0.9935,0.98998,0.77221,0.98248,0.9935,0.98998,0.62771,0.84216,1.16932,0.03681,0.39009,1.38367,0.00035945,0.00035945,0.00035945
121,57096.9,0.97372,1.68563,0.2605,0.88152,1.46751,0.98566,0.9933,0.99051,0.76769,0.98566,0.9933,0.99051,0.62213,0.85915,1.16477,0.044,0.39707,1.39663,0.000352037,0.000352037,0.000352037
122,57553.5,0.97592,1.66063,0.26838,0.86713,1.46775,0.97157,0.97499,0.98643,0.75883,0.97157,0.97499,0.98643,0.60129,0.86686,1.20696,0.03584,0.42173,1.41385,0.000344661,0.000344661,0.000344661
123,58011.4,0.94965,1.60426,0.25644,0.87092,1.44784,0.96883,0.99549,0.99116,0.77837,0.96883,0.99549,0.99116,0.63314,0.82638,1.12818,0.03501,0.3847,1.36865,0.000337325,0.000337325,0.000337325
124,58468.5,0.95131,1.65275,0.26632,0.8591,1.45734,0.97914,0.99132,0.99234,0.78281,0.97914,0.99132,0.99234,0.62371,0.80031,1.17467,0.04732,0.40155,1.34998,0.00033003,0.00033003,0.00033003
125,58925.6,0.94055,1.56623,0.25907,0.84081,1.43577,0.98253,0.97922,0.98998,0.75879,0.98253,0.97922,0.98998,0.62403,0.84336,1.17511,0.04181,0.41462,1.38227,0.000322778,0.000322778,0.000322778
126,59383.8,0.95661,1.66882,0.26233,0.84928,1.44858,0.98169,0.9935,0.99065,0.76137,0.98169,0.9935,0.99065,0.62441,0.85072,1.14553,0.03409,0.40029,1.3744,0.000315572,0.000315572,0.000315572
127,59853.5,0.94459,1.62218,0.26096,0.84607,1.45598,0.98557,0.98757,0.99184,0.77182,0.98557,0.98757,0.99184,0.63211,0.86855,1.12297,0.04693,0.39198,1.40139,0.000308412,0.000308412,0.000308412
128,60329,0.92637,1.58313,0.25575,0.83529,1.43442,0.97844,0.9899,0.99119,0.78523,0.97543,0.98687,0.98667,0.6192,0.81405,1.14714,0.03529,0.38363,1.35456,0.0003013,0.0003013,0.0003013
129,60784.3,0.95479,1.55838,0.25722,0.82386,1.44306,0.95098,0.99397,0.98795,0.74867,0.95098,0.99397,0.98795,0.63067,0.9146,1.13766,0.03601,0.42161,1.44061,0.000294239,0.000294239,0.000294239
130,61239.1,0.9318,1.5746,0.25651,0.83078,1.43379,0.98683,0.9935,0.99162,0.76732,0.98683,0.9935,0.99162,0.6309,0.85651,1.13031,0.03786,0.38447,1.38623,0.00028723,0.00028723,0.00028723
131,61695.1,0.93849,1.58486,0.24498,0.81175,1.42581,0.98997,0.99146,0.99117,0.77307,0.98997,0.99146,0.99117,0.63278,0.83946,1.12619,0.03724,0.37059,1.37402,0.000280275,0.000280275,0.000280275
132,62151.1,0.93463,1.56666,0.25947,0.81826,1.43411,0.99035,0.99296,0.99037,0.78068,0.99035,0.99296,0.99037,0.65399,0.82228,1.10415,0.03557,0.3678,1.3552,0.000273375,0.000273375,0.000273375
133,62606.2,0.93909,1.56865,0.25416,0.82236,1.4356,0.99271,0.9908,0.99166,0.78492,0.99271,0.9908,0.99166,0.63687,0.84027,1.12236,0.02959,0.37073,1.37256,0.000266532,0.000266532,0.000266532
134,63062.9,0.93094,1.58723,0.26092,0.83432,1.43061,0.99123,0.9935,0.99064,0.77044,0.99123,0.9935,0.99064,0.63065,0.80736,1.11324,0.03934,0.3598,1.3449,0.000259748,0.000259748,0.000259748
135,63519,0.91812,1.58432,0.25919,0.80118,1.42024,0.99221,0.9935,0.99209,0.78826,0.99221,0.9935,0.99209,0.63631,0.79907,1.12469,0.03848,0.35652,1.34319,0.000253024,0.000253024,0.000253024
136,63973.8,0.92985,1.5432,0.25542,0.82651,1.43353,0.99102,0.9935,0.99123,0.78785,0.98799,0.99047,0.98709,0.64597,0.78836,1.09524,0.03589,0.35379,1.32266,0.000246363,0.000246363,0.000246363
137,64428.8,0.89308,1.43102,0.25229,0.76728,1.40304,0.99047,0.9883,0.99082,0.7666,0.9874,0.98528,0.98669,0.65738,0.80639,1.08124,0.04844,0.38069,1.34564,0.000239766,0.000239766,0.000239766
138,64885.3,0.91249,1.51083,0.25472,0.78756,1.42224,0.9896,0.98704,0.99108,0.76851,0.9896,0.98704,0.99108,0.64652,0.83538,1.09039,0.04634,0.3788,1.38273,0.000233234,0.000233234,0.000233234
139,65342,0.89904,1.53197,0.25849,0.77564,1.41422,0.9922,0.98577,0.99054,0.76168,0.9922,0.98577,0.99054,0.63622,0.83509,1.09023,0.04476,0.37786,1.36838,0.000226769,0.000226769,0.000226769
140,65795.1,0.92329,1.52975,0.25404,0.79565,1.42868,0.98513,0.98474,0.99009,0.75268,0.98211,0.98171,0.98561,0.6399,0.86037,1.11916,0.03781,0.38393,1.3902,0.000220372,0.000220372,0.000220372
141,66245.1,0.92007,1.49859,0.24923,0.7975,1.42142,0.99119,0.9887,0.9913,0.76264,0.98816,0.98567,0.98687,0.64576,0.84206,1.10246,0.03846,0.38304,1.37804,0.000214046,0.000214046,0.000214046
142,66696.1,0.9223,1.49508,0.25178,0.77286,1.42086,0.98543,0.98828,0.99155,0.76772,0.98543,0.98828,0.99155,0.65287,0.81466,1.06922,0.03986,0.37549,1.3462,0.000207792,0.000207792,0.000207792
143,67146.2,0.90323,1.43881,0.24851,0.78568,1.4227,0.99064,0.99129,0.99247,0.78194,0.98748,0.98839,0.98799,0.64267,0.8138,1.06062,0.03661,0.35778,1.34786,0.000201611,0.000201611,0.000201611
144,67596.5,0.93042,1.52495,0.25121,0.81755,1.43523,0.99327,0.98806,0.99213,0.78773,0.99019,0.98503,0.98772,0.64703,0.82356,1.06263,0.03378,0.35912,1.35447,0.000195505,0.000195505,0.000195505
145,68046.7,0.90854,1.52578,0.2559,0.79393,1.42289,0.99228,0.98792,0.99056,0.77097,0.99228,0.98792,0.99056,0.64598,0.8306,1.06632,0.03893,0.361,1.36163,0.000189475,0.000189475,0.000189475
146,68497.7,0.9165,1.54649,0.24994,0.81328,1.42855,0.99319,0.99175,0.9909,0.77175,0.99319,0.99175,0.9909,0.65095,0.83994,1.0529,0.03469,0.35774,1.35774,0.000183523,0.000183523,0.000183523
147,68948.2,0.9064,1.4627,0.24798,0.77086,1.41371,0.99181,0.99021,0.99083,0.79098,0.99181,0.99021,0.99083,0.64813,0.80629,1.05487,0.03336,0.35651,1.33785,0.000177651,0.000177651,0.000177651
148,69399.6,0.87849,1.44096,0.24709,0.76026,1.38798,0.99279,0.98682,0.99062,0.79467,0.99279,0.98682,0.99062,0.66651,0.78687,1.03586,0.03541,0.35479,1.32054,0.000171859,0.000171859,0.000171859
149,69849.9,0.88322,1.46034,0.24724,0.77253,1.40768,0.9922,0.99025,0.99096,0.78521,0.9922,0.99025,0.99096,0.65932,0.82109,1.03106,0.03402,0.36341,1.34545,0.000166149,0.000166149,0.000166149
150,70299.7,0.92101,1.45398,0.24594,0.79609,1.42282,0.99268,0.98703,0.99173,0.79506,0.98962,0.984,0.98725,0.64837,0.77489,1.05357,0.03303,0.36093,1.31077,0.000160523,0.000160523,0.000160523
151,70749.3,0.89103,1.43877,0.24377,0.77584,1.41085,0.99184,0.98691,0.99201,0.79488,0.99184,0.98691,0.99201,0.66231,0.78445,1.03849,0.03655,0.36606,1.32354,0.000154982,0.000154982,0.000154982
152,71199.3,0.88601,1.39805,0.23987,0.75481,1.39739,0.99042,0.98676,0.99219,0.78612,0.99042,0.98676,0.99219,0.66759,0.79789,1.02579,0.03616,0.37193,1.33099,0.000149527,0.000149527,0.000149527
153,71652.3,0.89292,1.46384,0.25028,0.77085,1.40918,0.99201,0.98686,0.99127,0.78759,0.99201,0.98686,0.99127,0.66971,0.79418,1.03424,0.03274,0.36312,1.32516,0.000144161,0.000144161,0.000144161
154,72107.8,0.89944,1.43137,0.24662,0.76664,1.39875,0.99162,0.98713,0.99056,0.78697,0.99162,0.98713,0.99056,0.65739,0.80713,1.05618,0.03689,0.36638,1.33316,0.000138883,0.000138883,0.000138883
155,72564.3,0.89102,1.43928,0.24899,0.76245,1.40915,0.98954,0.9867,0.99062,0.77644,0.98954,0.9867,0.99062,0.65224,0.82061,1.05386,0.03632,0.37357,1.34807,0.000133695,0.000133695,0.000133695
156,73020.9,0.9081,1.44637,0.24907,0.79219,1.42978,0.99357,0.98784,0.99068,0.78479,0.99357,0.98784,0.99068,0.66056,0.81079,1.04718,0.03518,0.37178,1.33317,0.000128599,0.000128599,0.000128599
157,73477.4,0.89712,1.42565,0.24781,0.77592,1.41144,0.99384,0.99376,0.99056,0.78169,0.99384,0.99376,0.99056,0.66361,0.806,1.03092,0.03749,0.36895,1.33056,0.000123596,0.000123596,0.000123596
158,73934.9,0.88465,1.4443,0.24766,0.76917,1.39706,0.99286,0.99392,0.99062,0.79113,0.99286,0.99392,0.99062,0.66847,0.7792,1.02252,0.03167,0.35549,1.31088,0.000118687,0.000118687,0.000118687
159,74390.6,0.89882,1.43255,0.24866,0.77153,1.40226,0.99369,0.99363,0.99108,0.79262,0.99369,0.99363,0.99108,0.67245,0.77756,1.01527,0.03278,0.35043,1.30321,0.000113873,0.000113873,0.000113873
160,74846.7,0.87336,1.38013,0.23849,0.74404,1.38812,0.99079,0.99377,0.99167,0.79157,0.99079,0.99377,0.99167,0.6678,0.7912,1.02076,0.03116,0.35585,1.32375,0.000109156,0.000109156,0.000109156
161,75303.9,0.88816,1.44163,0.25095,0.74773,1.39313,0.99294,0.99365,0.99114,0.78509,0.99294,0.99365,0.99114,0.67104,0.79038,1.01966,0.03083,0.34946,1.31615,0.000104537,0.000104537,0.000104537
162,75760.6,0.87654,1.35539,0.24798,0.73562,1.38995,0.99226,0.99245,0.9912,0.7846,0.99226,0.99245,0.9912,0.67377,0.81505,1.00816,0.03012,0.36075,1.3438,0.000100016,0.000100016,0.000100016
163,76216.2,0.89111,1.39333,0.24072,0.77379,1.39872,0.99311,0.99266,0.99207,0.79327,0.99311,0.99266,0.99207,0.68361,0.77478,0.98907,0.03431,0.3545,1.30256,9.55951e-05,9.55951e-05,9.55951e-05
164,76672.5,0.90288,1.40601,0.24053,0.76014,1.41321,0.99192,0.9882,0.99259,0.79709,0.99192,0.9882,0.99259,0.67169,0.7624,1.01735,0.03218,0.35329,1.30116,9.12754e-05,9.12754e-05,9.12754e-05
165,77129,0.87813,1.40369,0.2439,0.73417,1.39775,0.98862,0.99372,0.99213,0.78779,0.98862,0.99372,0.99213,0.67278,0.8017,1.00999,0.02832,0.35567,1.32093,8.70577e-05,8.70577e-05,8.70577e-05
166,77586.7,0.88569,1.29489,0.2395,0.7374,1.40211,0.99383,0.99354,0.9913,0.78345,0.99383,0.99354,0.9913,0.67064,0.81036,1.02516,0.02866,0.36301,1.34278,8.29431e-05,8.29431e-05,8.29431e-05
167,78043.7,0.87546,1.39374,0.24532,0.7204,1.38882,0.99397,0.99306,0.99127,0.79655,0.99397,0.99306,0.99127,0.6675,0.76871,1.00691,0.02921,0.35011,1.30595,7.89327e-05,7.89327e-05,7.89327e-05
168,78500,0.8652,1.42642,0.24904,0.71541,1.37542,0.99422,0.99361,0.99108,0.7855,0.99422,0.99361,0.99108,0.67374,0.79191,0.99773,0.03048,0.35744,1.32362,7.50274e-05,7.50274e-05,7.50274e-05
169,78956.5,0.85934,1.3416,0.24791,0.72471,1.39016,0.99364,0.99354,0.99096,0.7879,0.99364,0.99354,0.99096,0.67869,0.79094,0.99414,0.03032,0.36308,1.32274,7.12282e-05,7.12282e-05,7.12282e-05
170,79413,0.85906,1.32658,0.24122,0.73778,1.38044,0.99215,0.9924,0.99102,0.79607,0.99215,0.9924,0.99102,0.67676,0.77315,0.99901,0.03107,0.35827,1.30538,6.7536e-05,6.7536e-05,6.7536e-05
171,79869.5,0.86758,1.34335,0.23764,0.73802,1.39488,0.99165,0.9937,0.99108,0.79488,0.99165,0.9937,0.99108,0.67671,0.77482,0.99904,0.03301,0.35941,1.30998,6.39518e-05,6.39518e-05,6.39518e-05
172,80326.8,0.86945,1.30947,0.24151,0.73088,1.38495,0.9928,0.99363,0.99108,0.79982,0.9928,0.99363,0.99108,0.6798,0.76942,0.99825,0.03304,0.35448,1.30029,6.04763e-05,6.04763e-05,6.04763e-05
173,80784.1,0.86861,1.37989,0.24462,0.75134,1.39046,0.99257,0.99262,0.99102,0.79621,0.99257,0.99262,0.99102,0.68435,0.77175,1.00209,0.03218,0.35555,1.30331,5.71106e-05,5.71106e-05,5.71106e-05
174,81242.1,0.88938,1.37991,0.24065,0.76398,1.39742,0.98994,0.99262,0.9909,0.79973,0.98994,0.99262,0.9909,0.67808,0.77734,1.0056,0.03013,0.3556,1.31087,5.38554e-05,5.38554e-05,5.38554e-05
175,81699.4,0.88326,1.31397,0.24025,0.72088,1.39649,0.99293,0.99359,0.99077,0.79412,0.99293,0.99359,0.99077,0.68896,0.78455,0.9933,0.03048,0.3503,1.31906,5.07115e-05,5.07115e-05,5.07115e-05
176,82156.4,0.83218,1.3288,0.23574,0.71494,1.36484,0.99343,0.9937,0.99062,0.79531,0.99343,0.9937,0.99062,0.68392,0.77083,0.99714,0.03126,0.3479,1.30757,4.76796e-05,4.76796e-05,4.76796e-05
177,82613.9,0.85587,1.39416,0.24608,0.74038,1.37929,0.99231,0.99239,0.99096,0.79399,0.99231,0.99239,0.99096,0.6858,0.77701,0.9937,0.02934,0.34932,1.3119,4.47606e-05,4.47606e-05,4.47606e-05
178,83070.7,0.86841,1.36924,0.24281,0.73012,1.38633,0.99263,0.99222,0.9912,0.79569,0.99263,0.99222,0.9912,0.686,0.76639,0.98742,0.031,0.34561,1.29939,4.19552e-05,4.19552e-05,4.19552e-05
179,83528.1,0.84831,1.35065,0.2381,0.72106,1.37186,0.9925,0.99208,0.99114,0.79225,0.9925,0.99208,0.99114,0.68681,0.7739,0.98536,0.03184,0.35053,1.30844,3.9264e-05,3.9264e-05,3.9264e-05
180,83984.9,0.84502,1.27335,0.23559,0.71114,1.37187,0.99223,0.99198,0.9912,0.79702,0.99223,0.99198,0.9912,0.69244,0.76965,0.97922,0.03207,0.35294,1.30638,3.66877e-05,3.66877e-05,3.66877e-05
181,84441.6,0.84185,1.32347,0.24274,0.72426,1.36488,0.9921,0.99352,0.9912,0.79466,0.9921,0.99352,0.9912,0.68775,0.76324,0.98103,0.02962,0.3508,1.30053,3.4227e-05,3.4227e-05,3.4227e-05
182,84899.6,0.87226,1.37016,0.24097,0.72448,1.38996,0.99314,0.99129,0.99108,0.79398,0.99314,0.99129,0.99108,0.68556,0.76485,0.9815,0.03103,0.34884,1.3016,3.18825e-05,3.18825e-05,3.18825e-05
183,85357.5,0.86394,1.39732,0.24368,0.7326,1.386,0.99302,0.99156,0.99114,0.79538,0.99302,0.99156,0.99114,0.68635,0.7631,0.97734,0.03171,0.34908,1.3002,2.96546e-05,2.96546e-05,2.96546e-05
184,85814.2,0.85799,1.32253,0.23766,0.73309,1.37973,0.99197,0.99113,0.99114,0.79902,0.99197,0.99113,0.99114,0.69289,0.76156,0.97764,0.03015,0.34769,1.29735,2.75441e-05,2.75441e-05,2.75441e-05
185,86271.5,0.85683,1.37595,0.24713,0.71614,1.37176,0.99289,0.99101,0.99136,0.79526,0.99289,0.99101,0.99136,0.69362,0.76821,0.97688,0.0304,0.3507,1.30404,2.55513e-05,2.55513e-05,2.55513e-05
186,86728.6,0.8556,1.31165,0.24029,0.72395,1.3812,0.99289,0.9913,0.99114,0.79882,0.99289,0.9913,0.99114,0.69216,0.7647,0.97329,0.02916,0.35107,1.30187,2.36769e-05,2.36769e-05,2.36769e-05
187,87187.1,0.87597,1.34916,0.24587,0.73432,1.39233,0.99289,0.9907,0.9912,0.79672,0.99289,0.9907,0.9912,0.68922,0.76395,0.97477,0.02948,0.34904,1.30003,2.19212e-05,2.19212e-05,2.19212e-05
188,87643.7,0.87431,1.32736,0.23712,0.71731,1.39297,0.99287,0.99231,0.99127,0.79899,0.99287,0.99231,0.99127,0.68802,0.7551,0.97101,0.03012,0.34839,1.29286,2.02847e-05,2.02847e-05,2.02847e-05
189,88100.6,0.84296,1.31556,0.24016,0.70469,1.36981,0.99268,0.99139,0.9913,0.79486,0.99268,0.99139,0.9913,0.68742,0.76527,0.96992,0.03148,0.35198,1.30033,1.87678e-05,1.87678e-05,1.87678e-05
190,88557.9,0.83951,1.30316,0.24896,0.69826,1.36044,0.99237,0.99141,0.9913,0.79129,0.99237,0.99141,0.9913,0.68811,0.76333,0.96963,0.03073,0.34997,1.29983,1.73709e-05,1.73709e-05,1.73709e-05
191,89014.6,0.83619,1.38227,0.24268,0.72,1.36333,0.99329,0.99133,0.99127,0.79219,0.99329,0.99133,0.99127,0.69343,0.75989,0.9687,0.02978,0.34821,1.29712,1.60943e-05,1.60943e-05,1.60943e-05
192,89476.9,0.84718,1.30179,0.23793,0.71401,1.37958,0.99337,0.99141,0.99127,0.79421,0.99337,0.99141,0.99127,0.68857,0.75794,0.97156,0.02967,0.34863,1.29678,1.49383e-05,1.49383e-05,1.49383e-05
193,89933.4,0.85663,1.28672,0.24379,0.71125,1.38198,0.9934,0.99095,0.99127,0.79492,0.9934,0.99095,0.99127,0.6876,0.76013,0.97333,0.02927,0.34927,1.29772,1.39032e-05,1.39032e-05,1.39032e-05
194,90391.6,0.85,1.3069,0.24651,0.7239,1.37089,0.99314,0.99088,0.99127,0.79633,0.99314,0.99088,0.99127,0.68458,0.76067,0.96987,0.02962,0.34841,1.29714,1.29893e-05,1.29893e-05,1.29893e-05
195,90848.2,0.84996,1.30067,0.23461,0.70893,1.37526,0.99262,0.991,0.99136,0.79407,0.99262,0.991,0.99136,0.68991,0.76279,0.97032,0.02984,0.34861,1.29963,1.21968e-05,1.21968e-05,1.21968e-05
196,91301.2,0.60281,0.96012,0.10849,0.3781,1.36625,0.99291,0.99244,0.99096,0.79278,0.99291,0.99244,0.99096,0.67818,0.76827,0.98732,0.0301,0.40194,1.30811,1.15259e-05,1.15259e-05,1.15259e-05
197,91755.6,0.59815,0.9613,0.1208,0.3637,1.34539,0.99239,0.99214,0.99096,0.7906,0.99239,0.99214,0.99096,0.67616,0.77098,0.98574,0.02935,0.42044,1.31058,1.09768e-05,1.09768e-05,1.09768e-05
198,92208.1,0.59547,0.94138,0.10705,0.3456,1.34148,0.9917,0.991,0.99108,0.78831,0.9917,0.991,0.99108,0.67362,0.77486,0.98469,0.0284,0.41624,1.31367,1.05495e-05,1.05495e-05,1.05495e-05
199,92659.7,0.58358,0.94667,0.1033,0.33933,1.32367,0.99195,0.99035,0.99136,0.78933,0.99195,0.99035,0.99136,0.68314,0.77665,0.9781,0.02729,0.40816,1.31234,1.02443e-05,1.02443e-05,1.02443e-05
200,93114.4,0.58502,0.9301,0.10399,0.32963,1.33403,0.99235,0.98912,0.99136,0.78246,0.99235,0.98912,0.99136,0.6851,0.79488,0.97121,0.02569,0.40259,1.32515,1.00611e-05,1.00611e-05,1.00611e-05
